id,module,difficulty,category,question,gold_sql,runs,ex_passes,ver_passes,em_passes,ex_rate,ver_rate,last_pred_sql,last_error
11,EWB,simple,aggregation,How many distinct consignors are there?,SELECT COUNT(DISTINCT frgstin) AS n FROM public.tbl_ewb_parta_ewb;,3,3,3,0,1.0,1.0,"SELECT COUNT(DISTINCT frgstin) AS distinct_consignors
FROM public.tbl_ewb_parta_ewb
LIMIT 100;",
12,EWB,simple,aggregation,How many distinct destination states appear in e-way bills?,SELECT COUNT(DISTINCT tostat) AS n FROM public.tbl_ewb_parta_ewb;,3,3,3,0,1.0,1.0,"SELECT COUNT(DISTINCT e.tostat) AS distinct_destination_states
FROM public.tbl_ewb_parta_ewb e
LIMIT 100;",
13,EWB,simple,quirk,"What is the total invoice value (gross, including tax) across all e-way bills?","SELECT SUM(""InvVal"") AS v FROM public.tbl_ewb_parta_ewb;",3,3,3,0,1.0,1.0,"SELECT SUM(""InvVal"") AS total_invoice_value
FROM public.tbl_ewb_parta_ewb
LIMIT 100;",
14,EWB,simple,aggregation,What is the average assessable value of an e-way bill?,SELECT AVG(assval) AS v FROM public.tbl_ewb_parta_ewb;,3,3,3,0,1.0,1.0,"SELECT AVG(assval) AS avg_assessable_value
FROM public.tbl_ewb_parta_ewb
LIMIT 100",
15,EWB,simple,aggregation,What is the highest assessable value among all e-way bills?,SELECT MAX(assval) AS v FROM public.tbl_ewb_parta_ewb;,3,3,3,0,1.0,1.0,"SELECT MAX(assval) AS highest_assessable_value
FROM public.tbl_ewb_parta_ewb
LIMIT 100;",
16,EWB,simple,aggregation,How many item lines are there across all e-way bills?,SELECT COUNT(*) AS n FROM public.tbl_ewb_parta_ewb_itemlist;,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS total_item_lines
FROM public.tbl_ewb_parta_ewb_itemlist
LIMIT 100;",
17,EWB,simple,aggregation,How many distinct HSN codes appear in e-way bill items?,SELECT COUNT(DISTINCT hsncod) AS n FROM public.tbl_ewb_parta_ewb_itemlist;,3,3,3,0,1.0,1.0,"SELECT COUNT(DISTINCT hsncod) AS distinct_hsn_count
FROM public.tbl_ewb_parta_ewb_itemlist
LIMIT 100;",
18,EWB,simple,domain_specific,How many e-way bills are intra-state?,SELECT COUNT(*) AS n FROM public.tbl_ewb_parta_ewb WHERE frstat = tostat;,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS intra_state_ewb_count
FROM public.tbl_ewb_parta_ewb
WHERE frstat = tostat
LIMIT 100;",
19,EWB,simple,domain_specific,How many e-way bills are inter-state?,SELECT COUNT(*) AS n FROM public.tbl_ewb_parta_ewb WHERE frstat <> tostat;,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS inter_state_ewb_count
FROM public.tbl_ewb_parta_ewb
WHERE frstat <> tostat
LIMIT 100;",
20,EWB,simple,aggregation,What is the total assessable amount across all e-way bill items?,SELECT SUM(assamt) AS v FROM public.tbl_ewb_parta_ewb_itemlist;,3,3,3,0,1.0,1.0,"SELECT SUM(i.assamt) AS total_assessable_amount
FROM public.tbl_ewb_parta_ewb_itemlist i
LIMIT 100;",
21,EWB,moderate,grouping,How many e-way bills are there for each status?,"SELECT status, COUNT(*) AS n FROM public.tbl_ewb_parta_ewb GROUP BY status;",3,3,3,0,1.0,1.0,"SELECT
    e.status,
    COUNT(*) AS ewb_count
FROM public.tbl_ewb_parta_ewb e
GROUP BY e.status
LIMIT 100",
22,EWB,moderate,grouping,What is the total assessable value for each consignor state?,"SELECT frstat, SUM(assval) AS v FROM public.tbl_ewb_parta_ewb GROUP BY frstat;",3,3,3,0,1.0,1.0,"SELECT
    e.frstat AS consignor_state_code,
    SUM(e.assval) AS total_assessable_value
FROM
    public.tbl_ewb_parta_ewb e
GROUP BY
    e.frstat
ORDER BY
    total_assessable_value DESC
LIMIT 100;",
23,EWB,moderate,grouping,How many e-way bills originate from each state?,"SELECT frstat, COUNT(*) AS n FROM public.tbl_ewb_parta_ewb GROUP BY frstat;",3,3,3,0,1.0,1.0,"SELECT
    e.frstat AS state_code,
    COUNT(*) AS ewb_count
FROM
    public.tbl_ewb_parta_ewb e
GROUP BY
    e.frstat
ORDER BY
    ewb_count DESC
LIMIT 100;",
24,EWB,moderate,ranking,Which 3 HSN codes have the highest total assessable amount?,SELECT hsncod FROM public.tbl_ewb_parta_ewb_itemlist GROUP BY hsncod ORDER BY SUM(assamt) DESC LIMIT 3;,3,3,3,0,1.0,1.0,"SELECT
    i.hsncod,
    SUM(i.assamt) AS total_assessable_amount
FROM public.tbl_ewb_parta_ewb_itemlist i
GROUP BY i.hsncod
ORDER BY total_assessable_amount DESC
LIMIT 3",
25,EWB,moderate,ranking,Which destination state has the highest total IGST in e-way bills?,SELECT tostat FROM public.tbl_ewb_parta_ewb GROUP BY tostat ORDER BY SUM(igstval) DESC LIMIT 1;,3,0,3,0,0.0,1.0,"SELECT
    e.tostat AS destination_state_code,
    SUM(e.igstval) AS total_igst
FROM public.tbl_ewb_parta_ewb e
GROUP BY e.tostat
ORDER BY total_igst DESC
LIMIT 100",
26,EWB,moderate,ranking,List the top 3 consignors by total assessable value.,SELECT frgstin FROM public.tbl_ewb_parta_ewb GROUP BY frgstin ORDER BY SUM(assval) DESC LIMIT 3;,3,3,3,0,1.0,1.0,"SELECT
    frgstin,
    frname,
    SUM(assval) AS total_assessable_value
FROM public.tbl_ewb_parta_ewb
GROUP BY frgstin, frname
ORDER BY total_assessable_value DESC
LIMIT 3",
27,EWB,moderate,quirk,"What is the average travel distance declared on e-way bills, in km?",SELECT AVG(CAST(travdist AS numeric)) AS v FROM public.tbl_ewb_parta_ewb;,3,3,3,0,1.0,1.0,"SELECT AVG(CAST(e.travdist AS NUMERIC)) AS avg_travel_distance_km
FROM public.tbl_ewb_parta_ewb e
LIMIT 100;",
28,EWB,moderate,grouping,What is the total IGST for each destination state?,"SELECT tostat, SUM(igstval) AS v FROM public.tbl_ewb_parta_ewb GROUP BY tostat;",3,3,3,0,1.0,1.0,"SELECT
    e.tostat AS destination_state_code,
    SUM(e.igstval) AS total_igst
FROM
    public.tbl_ewb_parta_ewb e
GROUP BY
    e.tostat
ORDER BY
    total_igst DESC
LIMIT 100;",
29,EWB,moderate,aggregation,How many e-way bills were cancelled according to the cancellation event log?,SELECT COUNT(*) AS n FROM public.tbl_ewb_partb_ewb_canceldet;,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS cancelled_ewb_count
FROM public.tbl_ewb_partb_ewb_canceldet",
30,EWB,moderate,aggregation,How many rejection events were recorded on e-way bills?,SELECT COUNT(*) AS n FROM public.tbl_ewb_partb_ewb_rejdtl;,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS rejection_event_count
FROM public.tbl_ewb_partb_ewb_rejdtl
LIMIT 100;",
31,EWB,moderate,aggregation,How many vehicle/transport detail records are there in Part-B?,SELECT COUNT(*) AS n FROM public.tbl_ewb_partb_ewb_partbdet;,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS vehicle_transport_detail_count
FROM public.tbl_ewb_partb_ewb_partbdet
LIMIT 100;",
32,EWB,moderate,grouping,What is the total assessable amount for each HSN code?,"SELECT hsncod, SUM(assamt) AS v FROM public.tbl_ewb_parta_ewb_itemlist GROUP BY hsncod;",3,3,3,0,1.0,1.0,"SELECT
    i.hsncod,
    SUM(i.assamt) AS total_assessable_amount
FROM public.tbl_ewb_parta_ewb_itemlist i
GROUP BY i.hsncod
ORDER BY total_assessable_amount DESC
LIMIT 100;",
33,EWB,moderate,ranking,Which HSN code appears on the most item lines?,SELECT hsncod FROM public.tbl_ewb_parta_ewb_itemlist GROUP BY hsncod ORDER BY COUNT(*) DESC LIMIT 1;,3,0,3,0,0.0,1.0,"SELECT
    i.hsncod,
    COUNT(*) AS item_line_count
FROM public.tbl_ewb_parta_ewb_itemlist i
GROUP BY i.hsncod
ORDER BY item_line_count DESC
LIMIT 100",
34,EWB,moderate,grouping,What is the average assessable value of e-way bills for each status?,"SELECT status, AVG(assval) AS v FROM public.tbl_ewb_parta_ewb GROUP BY status;",3,3,3,0,1.0,1.0,"SELECT
    e.status,
    AVG(e.assval) AS avg_assessable_value
FROM
    public.tbl_ewb_parta_ewb e
GROUP BY
    e.status
LIMIT 100;",
35,EWB,challenging,join,What is the total assessable amount of items on active e-way bills?,SELECT SUM(i.assamt) AS v FROM public.tbl_ewb_parta_ewb_itemlist i JOIN public.tbl_ewb_parta_ewb e ON i.idtbl_ewb_parta_ewb = e.idtbl_ewb_parta_ewb WHERE e.status = 'ACT';,3,3,3,0,1.0,1.0,"SELECT
    SUM(i.assamt) AS total_assessable_amount
FROM public.tbl_ewb_parta_ewb e
JOIN public.tbl_ewb_parta_ewb_itemlist i
    ON e.idtbl_ewb_parta_ewb = i.idtbl_ewb_parta_ewb
WHERE e.status = 'ACT'",
36,EWB,challenging,join,How many e-way bills had their validity extended?,SELECT COUNT(DISTINCT pb.idtbl_ewb_partb_ewb) AS n FROM public.tbl_ewb_partb_ewb pb JOIN public.tbl_ewb_partb_ewb_extenddet x ON x.idtbl_ewb_partb_ewb = pb.idtbl_ewb_partb_ewb;,3,3,3,0,1.0,1.0,"SELECT COUNT(DISTINCT e.ewb_no) AS extended_ewb_count
FROM public.tbl_ewb_partb_ewb_extenddet ext
JOIN public.tbl_ewb_partb_ewb e ON ext.idtbl_ewb_partb_ewb = e.idtbl_ewb_partb_ewb
LIMIT 100;",
37,EWB,challenging,grouping,What is the total assessable value of e-way bills for each status?,"SELECT status, SUM(assval) AS v FROM public.tbl_ewb_parta_ewb GROUP BY status;",3,3,3,0,1.0,1.0,"SELECT
    e.status,
    SUM(e.assval) AS total_assessable_value
FROM
    public.tbl_ewb_parta_ewb e
GROUP BY
    e.status
LIMIT 100;",
38,EWB,challenging,ranking,Which origin state has the most e-way bills?,SELECT frstat FROM public.tbl_ewb_parta_ewb GROUP BY frstat ORDER BY COUNT(*) DESC LIMIT 1;,3,0,3,0,0.0,1.0,"SELECT
    e.frstat AS origin_state_code,
    COUNT(*) AS ewb_count
FROM public.tbl_ewb_parta_ewb e
GROUP BY e.frstat
ORDER BY ewb_count DESC
LIMIT 100",
39,EWB,challenging,join,How many e-way bills have at least one item taxed at 18% IGST?,SELECT COUNT(DISTINCT i.idtbl_ewb_parta_ewb) AS n FROM public.tbl_ewb_parta_ewb_itemlist i WHERE i.igstrt = 18;,3,3,3,0,1.0,1.0,"SELECT COUNT(DISTINCT e.ewbno) AS ewb_count
FROM public.tbl_ewb_parta_ewb e
JOIN public.tbl_ewb_parta_ewb_itemlist i
  ON e.idtbl_ewb_parta_ewb = i.idtbl_ewb_parta_ewb
WHERE i.igstrt = 18
LIMIT 100;",
40,EWB,challenging,filtering,What is the total assessable amount of e-way bill items taxed at 18% IGST?,SELECT SUM(assamt) AS v FROM public.tbl_ewb_parta_ewb_itemlist WHERE igstrt = 18;,3,3,3,0,1.0,1.0,"SELECT
    SUM(i.assamt) AS total_assessable_amount
FROM public.tbl_ewb_parta_ewb_itemlist i
WHERE i.igstrt = 18
LIMIT 100;",
41,EWB,challenging,subquery,How many e-way bills have a total tax (CGST+SGST+IGST) above the average?,SELECT COUNT(*) AS n FROM public.tbl_ewb_parta_ewb WHERE (cgstval + sgstval + igstval) > (SELECT AVG(cgstval + sgstval + igstval) FROM public.tbl_ewb_parta_ewb);,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS count
FROM public.tbl_ewb_parta_ewb
WHERE (cgstval + sgstval + igstval) > (
    SELECT AVG(cgstval + sgstval + igstval)
    FROM public.tbl_ewb_parta_ewb
)
LIMIT 100;",
42,EWB,challenging,grouping,What is the total IGST for each origin state?,"SELECT frstat, SUM(igstval) AS v FROM public.tbl_ewb_parta_ewb GROUP BY frstat;",3,3,3,0,1.0,1.0,"SELECT
    e.frstat AS origin_state_code,
    SUM(e.igstval) AS total_igst
FROM
    public.tbl_ewb_parta_ewb e
GROUP BY
    e.frstat
ORDER BY
    total_igst DESC
LIMIT 100;",
43,GSTR-3B,simple,aggregation,How many GSTR-3B returns were filed?,SELECT COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS total_returns
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned
LIMIT 100;",
44,GSTR-3B,simple,aggregation,How many distinct taxpayers filed GSTR-3B?,SELECT COUNT(DISTINCT gstin) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,3,3,3,0,1.0,1.0,"SELECT COUNT(DISTINCT r.gstin) AS distinct_taxpayers
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
LIMIT 100;",
45,GSTR-3B,simple,domain_specific,What is the total state income for financial year 2024-25?,SELECT SUM(state_income) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 8;,3,3,3,0,1.0,1.0,"SELECT SUM(r.state_income) AS total_state_income
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
WHERE r.fy_flag = 8;",
46,GSTR-3B,simple,domain_specific,What is the total outward taxable value (regular sales) across all GSTR-3B returns?,SELECT SUM(osup_det_txval) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,3,3,3,0,1.0,1.0,"SELECT SUM(r.osup_det_txval) AS total_outward_taxable_value
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
LIMIT 100;",
47,GSTR-3B,simple,domain_specific,What is the total SGST payable across all GSTR-3B returns?,SELECT SUM(samt) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,3,3,3,0,1.0,1.0,"SELECT SUM(r.samt) AS total_sgst_payable
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
LIMIT 100;",
48,GSTR-3B,simple,domain_specific,What is the total IGST payable across all GSTR-3B returns?,SELECT SUM(iamt) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,3,3,3,0,1.0,1.0,"SELECT SUM(r.iamt) AS total_igst_payable
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
LIMIT 100;",
49,GSTR-3B,simple,filtering,How many GSTR-3B returns were filed under CENTER jurisdiction?,SELECT COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE appr_auth = 'CENTER';,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS returns_count
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned
WHERE appr_auth = 'CENTER'
LIMIT 100;",
50,GSTR-3B,simple,filtering,How many GSTR-3B returns were filed under STATE jurisdiction?,SELECT COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE appr_auth = 'STATE';,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS returns_count
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned
WHERE appr_auth = 'STATE'
LIMIT 100;",
51,GSTR-3B,simple,domain_specific,What is the total net SGST ITC available across all GSTR-3B returns?,SELECT SUM(itc_net_samt) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,3,3,3,0,1.0,1.0,"SELECT SUM(r.itc_net_samt) AS total_net_sgst_itc
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
LIMIT 100;",
52,GSTR-3B,simple,domain_specific,What is the total value of inward supplies liable to reverse charge across all returns?,SELECT SUM(isup_rev_txval) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,3,3,3,0,1.0,1.0,"SELECT SUM(r.isup_rev_txval) AS total_rcm_inward_supplies_value
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
LIMIT 100;",
53,GSTR-3B,simple,filtering,How many GSTR-3B returns were filed in financial year 2025-26?,SELECT COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 9;,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS total_returns
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned
WHERE fy_flag = 9;",
54,GSTR-3B,simple,domain_specific,What is the total state income across all GSTR-3B returns?,SELECT SUM(state_income) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,3,3,3,0,1.0,1.0,"SELECT SUM(r.state_income) AS total_state_income
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
LIMIT 100;",
55,GSTR-3B,simple,aggregation,How many distinct divisions appear in GSTR-3B returns?,SELECT COUNT(DISTINCT division) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,3,3,3,0,1.0,1.0,"SELECT COUNT(DISTINCT division) AS distinct_divisions
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned
LIMIT 100;",
56,GSTR-3B,simple,quirk,How many distinct ranges appear in GSTR-3B returns?,"SELECT COUNT(DISTINCT ""range"") AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;",3,3,3,0,1.0,1.0,"SELECT COUNT(DISTINCT r.""range"") AS distinct_ranges
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r;",
57,GSTR-3B,simple,aggregation,What is the average state income per GSTR-3B return?,SELECT AVG(state_income) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,3,3,3,0,1.0,1.0,"SELECT
    AVG(r.state_income) AS avg_state_income_per_return
FROM
    live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
LIMIT 100;",
58,GSTR-3B,simple,domain_specific,What is the total SGST paid in cash across all GSTR-3B returns?,SELECT SUM(sgst_cashsetoff) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,3,3,3,0,1.0,1.0,"SELECT SUM(r.sgst_cashsetoff) AS total_sgst_paid_in_cash
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r;",
59,GSTR-3B,moderate,ranking,List the top 5 taxpayers by outward taxable value in FY 2025-26.,SELECT gstin FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 9 GROUP BY gstin ORDER BY SUM(osup_det_txval) DESC LIMIT 5;,3,3,3,0,1.0,1.0,"SELECT
    r.gstin,
    r.trdnm,
    SUM(r.osup_det_txval) AS total_outward_taxable_value
FROM
    live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
WHERE
    r.fy_flag = 9
GROUP BY
    r.gstin,
    r.trdnm
ORDER BY
    total_outward_taxable_value DESC
LIMIT 5;",
60,GSTR-3B,moderate,grouping,What is the total state income for each approving authority?,"SELECT appr_auth, SUM(state_income) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY appr_auth;",3,3,3,0,1.0,1.0,"SELECT
    r.appr_auth,
    SUM(r.state_income) AS total_state_income
FROM
    live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
GROUP BY
    r.appr_auth
LIMIT 100;",
61,GSTR-3B,moderate,grouping,What is the total outward taxable value for each division?,"SELECT division, SUM(osup_det_txval) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY division;",3,3,3,0,1.0,1.0,"SELECT
    r.division,
    SUM(r.osup_det_txval) AS total_outward_taxable_value
FROM
    live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
GROUP BY
    r.division
LIMIT 100;",
62,GSTR-3B,moderate,grouping,How many GSTR-3B returns were filed in each financial year?,"SELECT y.desc_year, COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r JOIN common.mst_fy_years_t y ON y.flag_fy = r.fy_flag GROUP BY y.desc_year;",3,3,3,0,1.0,1.0,"SELECT
    fy.desc_year AS financial_year,
    COUNT(*) AS returns_filed
FROM
    live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
    LEFT JOIN common.mst_fy_years_t fy ON r.fy_flag = fy.flag_fy
GROUP BY
    fy.desc_year
ORDER BY
    fy.desc_year",
63,GSTR-3B,moderate,aggregation,What is the average outward taxable value per return in FY 2024-25?,SELECT AVG(osup_det_txval) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 8;,3,3,3,0,1.0,1.0,"SELECT
    AVG(r.osup_det_txval) AS avg_outward_taxable_value_per_return
FROM
    live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
WHERE
    r.fy_flag = 8
    AND r.osup_det_txval IS NOT NULL;",
64,GSTR-3B,moderate,ranking,Which 3 divisions have the most GSTR-3B returns?,SELECT division FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY division ORDER BY COUNT(*) DESC LIMIT 3;,3,3,3,0,1.0,1.0,"SELECT
  r.division,
  COUNT(*) AS return_count
FROM
  live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
GROUP BY
  r.division
ORDER BY
  return_count DESC
LIMIT 3",
65,GSTR-3B,moderate,domain_specific,What is the total net ITC available (SGST + CGST + IGST) across all GSTR-3B returns?,SELECT SUM(itc_net_samt + itc_net_camt + itc_net_iamt) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,3,3,3,0,1.0,1.0,"SELECT
    SUM(r.itc_net_samt + r.itc_net_camt + r.itc_net_iamt) AS total_net_itc
FROM
    live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
LIMIT 100",
66,GSTR-3B,moderate,filtering,How many GSTR-3B returns reported inward supplies under reverse charge?,SELECT COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE isup_rev_txval > 0;,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS returns_with_rcm
FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned
WHERE isup_rev_txval > 0
LIMIT 100;",
67,GSTR-3B,moderate,grouping,What is the total outward taxable value for each approving authority?,"SELECT appr_auth, SUM(osup_det_txval) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY appr_auth;",3,3,3,0,1.0,1.0,"SELECT
    r.appr_auth,
    SUM(r.osup_det_txval) AS total_outward_taxable_value
FROM
    live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
GROUP BY
    r.appr_auth
LIMIT 100;",
68,GSTR-3B,moderate,domain_specific,What is the total tax payable (SGST + CGST + IGST) across all GSTR-3B returns?,SELECT SUM(samt + camt + iamt) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,3,3,3,0,1.0,1.0,"SELECT
    SUM(r.samt + r.camt + r.iamt) AS total_tax_payable
FROM
    live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
LIMIT 100",
69,GSTR-3B,moderate,grouping,What is the total state income for each division?,"SELECT division, SUM(state_income) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY division;",3,3,3,0,1.0,1.0,"SELECT
    r.division,
    SUM(r.state_income) AS total_state_income
FROM
    live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
GROUP BY
    r.division
LIMIT 100;",
70,GSTR-3B,moderate,grouping,How many GSTR-3B returns were filed under each approving authority?,"SELECT appr_auth, COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY appr_auth;",3,3,3,0,1.0,1.0,"SELECT
    r.appr_auth,
    COUNT(*) AS returns_count
FROM
    live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
GROUP BY
    r.appr_auth
ORDER BY
    returns_count DESC
LIMIT 100;",
71,GSTR-3B,challenging,decode,"What is the total state income for each financial year, labelled by year?","SELECT y.desc_year, SUM(r.state_income) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r JOIN common.mst_fy_years_t y ON y.flag_fy = r.fy_flag GROUP BY y.desc_year;",3,3,3,0,1.0,1.0,"SELECT
    fy.desc_year AS financial_year,
    SUM(r.state_income) AS total_state_income
FROM
    live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r
JOIN
    common.mst_fy_years_t fy ON r.fy_flag = fy.flag_fy
GROUP BY
    fy.desc_year
ORDER BY
    fy.desc_year
LIMIT 100;",
