id,module,difficulty,category,question,gold_sql,runs,ex_passes,ver_passes,em_passes,ex_rate,ver_rate,last_pred_sql,last_error
39,EWB,challenging,join,How many e-way bills have at least one item taxed at 18% IGST?,SELECT COUNT(DISTINCT i.idtbl_ewb_parta_ewb) AS n FROM public.tbl_ewb_parta_ewb_itemlist i WHERE i.igstrt = 18;,1,1,1,0,1.0,1.0,SELECT COUNT(DISTINCT idtbl_ewb_parta_ewb) AS num_ewb_with_18igst FROM public.tbl_ewb_parta_ewb_itemlist WHERE igstrt = 18;,
40,EWB,challenging,filtering,What is the total assessable amount of e-way bill items taxed at 18% IGST?,SELECT SUM(assamt) AS v FROM public.tbl_ewb_parta_ewb_itemlist WHERE igstrt = 18;,1,1,1,0,1.0,1.0,SELECT SUM(assamt) AS total_assessable_amount FROM public.tbl_ewb_parta_ewb_itemlist WHERE igstrt = 18;,
41,EWB,challenging,subquery,How many e-way bills have a total tax (CGST+SGST+IGST) above the average?,SELECT COUNT(*) AS n FROM public.tbl_ewb_parta_ewb WHERE (cgstval + sgstval + igstval) > (SELECT AVG(cgstval + sgstval + igstval) FROM public.tbl_ewb_parta_ewb);,1,1,1,0,1.0,1.0,SELECT COUNT(*) FROM public.tbl_ewb_parta_ewb WHERE cgstval + sgstval + igstval > ( SELECT AVG(cgstval + sgstval + igstval) FROM public.tbl_ewb_parta_ewb );,
42,EWB,challenging,grouping,What is the total IGST for each origin state?,"SELECT frstat, SUM(igstval) AS v FROM public.tbl_ewb_parta_ewb GROUP BY frstat;",1,1,1,0,1.0,1.0,"SELECT frstat AS origin_state, SUM(igstval) AS total_igst FROM public.tbl_ewb_parta_ewb GROUP BY frstat ORDER BY total_igst DESC LIMIT 100;",
43,GSTR-3B,simple,aggregation,How many GSTR-3B returns were filed?,SELECT COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,1,1,1,0,1.0,1.0,SELECT COUNT(*) AS total_gstr3b_returns FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,
44,GSTR-3B,simple,aggregation,How many distinct taxpayers filed GSTR-3B?,SELECT COUNT(DISTINCT gstin) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,1,1,1,0,1.0,1.0,SELECT COUNT(DISTINCT gstin) AS distinct_taxpayers FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,
45,GSTR-3B,simple,domain_specific,What is the total state income for financial year 2024-25?,SELECT SUM(state_income) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 8;,1,1,1,0,1.0,1.0,SELECT SUM(state_income) AS total_state_income FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 8;,
46,GSTR-3B,simple,domain_specific,What is the total outward taxable value (regular sales) across all GSTR-3B returns?,SELECT SUM(osup_det_txval) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,1,1,1,0,1.0,1.0,SELECT SUM(osup_det_txval) AS total_outward_taxable_value FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,
47,GSTR-3B,simple,domain_specific,What is the total SGST payable across all GSTR-3B returns?,SELECT SUM(samt) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,1,1,1,0,1.0,1.0,SELECT SUM(samt) AS total_sgst_payable FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,
48,GSTR-3B,simple,domain_specific,What is the total IGST payable across all GSTR-3B returns?,SELECT SUM(iamt) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,1,0,1,0,0.0,1.0,SELECT SUM(igst_tx) AS total_igst_payable FROM public.tbl_gst_rtn_r7_tax_pay;,
49,GSTR-3B,simple,filtering,How many GSTR-3B returns were filed under CENTER jurisdiction?,SELECT COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE appr_auth = 'CENTER';,1,1,1,0,1.0,1.0,SELECT COUNT(*) AS total_gstr3b_returns_center FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE appr_auth = 'CENTER';,
50,GSTR-3B,simple,filtering,How many GSTR-3B returns were filed under STATE jurisdiction?,SELECT COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE appr_auth = 'STATE';,1,1,1,0,1.0,1.0,SELECT COUNT(*) FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE appr_auth = 'STATE';,
51,GSTR-3B,simple,domain_specific,What is the total net SGST ITC available across all GSTR-3B returns?,SELECT SUM(itc_net_samt) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,1,1,1,0,1.0,1.0,SELECT SUM(itc_net_samt) AS total_net_sgst_itc FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,
52,GSTR-3B,simple,domain_specific,What is the total value of inward supplies liable to reverse charge across all returns?,SELECT SUM(isup_rev_txval) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,1,1,1,0,1.0,1.0,SELECT SUM(isup_rev_txval) AS total_inward_supplies_revcharge FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,
53,GSTR-3B,simple,filtering,How many GSTR-3B returns were filed in financial year 2025-26?,SELECT COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 9;,1,1,1,0,1.0,1.0,SELECT COUNT(*) AS total_gstr3b_returns FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 9;,
54,GSTR-3B,simple,domain_specific,What is the total state income across all GSTR-3B returns?,SELECT SUM(state_income) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,1,1,1,0,1.0,1.0,SELECT SUM(state_income) AS total_state_income FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,
55,GSTR-3B,simple,aggregation,How many distinct divisions appear in GSTR-3B returns?,SELECT COUNT(DISTINCT division) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,1,1,1,0,1.0,1.0,"SELECT COUNT(DISTINCT ""division"") AS distinct_divisions FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;",
56,GSTR-3B,simple,quirk,How many distinct ranges appear in GSTR-3B returns?,"SELECT COUNT(DISTINCT ""range"") AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;",1,1,1,0,1.0,1.0,"SELECT COUNT(DISTINCT ""range"") AS distinct_ranges FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;",
57,GSTR-3B,simple,aggregation,What is the average state income per GSTR-3B return?,SELECT AVG(state_income) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,1,1,1,0,1.0,1.0,SELECT AVG(state_income) AS avg_state_income_per_return FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,
58,GSTR-3B,simple,domain_specific,What is the total SGST paid in cash across all GSTR-3B returns?,SELECT SUM(sgst_cashsetoff) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,1,1,1,0,1.0,1.0,SELECT SUM(sgst_cashsetoff) AS total_sgst_paid_in_cash FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,
59,GSTR-3B,moderate,ranking,List the top 5 taxpayers by outward taxable value in FY 2025-26.,"SELECT gstin, SUM(osup_det_txval) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 9 GROUP BY gstin ORDER BY v DESC LIMIT 5;",1,1,1,0,1.0,1.0,"SELECT r.gstin, SUM(r.osup_det_txval) AS total_outward_txval FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r WHERE r.fy_flag = 9 GROUP BY r.gstin ORDER BY total_outward_txval DESC LIMIT 5",
60,GSTR-3B,moderate,grouping,What is the total state income for each approving authority?,"SELECT appr_auth, SUM(state_income) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY appr_auth;",1,1,1,0,1.0,1.0,"SELECT r3b.appr_auth AS approval_auth, SUM(r3b.state_income) AS total_state_income FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r3b GROUP BY r3b.appr_auth ORDER BY total_state_income DESC LIMIT 100;",
61,GSTR-3B,moderate,grouping,What is the total outward taxable value for each division?,"SELECT division, SUM(osup_det_txval) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY division;",1,1,1,0,1.0,1.0,"SELECT r3b.""division"", SUM(r3b.osup_det_txval) AS total_outward_taxable_value FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r3b GROUP BY r3b.""division"" ORDER BY total_outward_taxable_value DESC LIMIT 100;",
62,GSTR-3B,moderate,grouping,How many GSTR-3B returns were filed in each financial year?,"SELECT fy_flag, COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY fy_flag;",1,0,1,0,0.0,1.0,"SELECT common.mst_fy_years_t.desc_year AS fiscal_year, COUNT(live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned.gstin) AS return_count FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned JOIN common.mst_fy_years_t ON live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned.fy_flag = common.mst_fy_years_t.flag_fy GROUP BY common.mst_fy_years_t.desc_year ORDER BY common.mst_fy_years_t.desc_year;",
63,GSTR-3B,moderate,aggregation,What is the average outward taxable value per return in FY 2024-25?,SELECT AVG(osup_det_txval) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 8;,1,1,1,0,1.0,1.0,SELECT AVG(osup_det_txval) AS avg_outward_taxable_value FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 8;,
64,GSTR-3B,moderate,ranking,Which 3 divisions have the most GSTR-3B returns?,"SELECT division, COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY division ORDER BY n DESC LIMIT 3;",1,1,1,0,1.0,1.0,"SELECT ""division"" ,COUNT(*) AS return_count FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY ""division"" ORDER BY return_count DESC LIMIT 3",
65,GSTR-3B,moderate,domain_specific,What is the total net ITC available (SGST + CGST + IGST) across all GSTR-3B returns?,SELECT SUM(itc_net_samt + itc_net_camt + itc_net_iamt) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,1,1,1,0,1.0,1.0,SELECT SUM(itc_net_samt) + SUM(itc_net_camt) + SUM(itc_net_iamt) AS total_net_itc FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,
66,GSTR-3B,moderate,filtering,How many GSTR-3B returns reported inward supplies under reverse charge?,SELECT COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE isup_rev_txval > 0;,1,1,1,0,1.0,1.0,SELECT COUNT(*) AS total_inward_supplies_under_reverse_charge FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE isup_rev_txval > 0;,
67,GSTR-3B,moderate,grouping,What is the total outward taxable value for each approving authority?,"SELECT appr_auth, SUM(osup_det_txval) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY appr_auth;",1,1,1,0,1.0,1.0,"SELECT r.appr_auth AS approving_authority, SUM(r.osup_det_txval) AS total_outward_taxable_value FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r GROUP BY r.appr_auth ORDER BY total_outward_taxable_value DESC LIMIT 100;",
68,GSTR-3B,moderate,domain_specific,What is the total tax payable (SGST + CGST + IGST) across all GSTR-3B returns?,SELECT SUM(samt + camt + iamt) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,1,0,0,0,0.0,0.0,SELECT SUM(samt) + SUM(camt) + SUM(igst_tx) AS total_tax_payable FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned;,"(psycopg2.errors.UndefinedColumn) column ""igst_tx"" does not exist"
69,GSTR-3B,moderate,grouping,What is the total state income for each division?,"SELECT division, SUM(state_income) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY division;",1,1,1,0,1.0,1.0,"SELECT ""division"", SUM(state_income) AS total_state_income FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY ""division"" ORDER BY total_state_income DESC LIMIT 100;",
70,GSTR-3B,moderate,grouping,How many GSTR-3B returns were filed under each approving authority?,"SELECT appr_auth, COUNT(*) AS n FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY appr_auth;",1,1,1,0,1.0,1.0,"SELECT appr_auth, COUNT(*) AS return_count FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY appr_auth ORDER BY return_count DESC LIMIT 100;",
71,GSTR-3B,challenging,decode,"What is the total state income for each financial year, labelled by year?","SELECT y.desc_year, SUM(r.state_income) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r JOIN common.mst_fy_years_t y ON y.flag_fy = r.fy_flag GROUP BY y.desc_year;",1,0,0,0,0.0,0.0,"SELECT TO_CHAR(TO_DATE(fp, 'MMYYYY'), 'YYYY') AS fiscal_year, SUM(state_income) AS total_state_income FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY TO_CHAR(TO_DATE(fp, 'MMYYYY'), 'YYYY') ORDER BY fiscal_year;","(psycopg2.errors.UndefinedColumn) column ""fp"" does not exist"
72,GSTR-3B,challenging,ranking,List the top 5 taxpayers by total outward taxable value across all years.,"SELECT gstin, SUM(osup_det_txval) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned GROUP BY gstin ORDER BY v DESC LIMIT 5;",1,0,1,0,0.0,1.0,"SELECT frgstin, SUM(assval) AS total_outward_taxable_value FROM public.tbl_ewb_parta_ewb GROUP BY frgstin ORDER BY total_outward_taxable_value DESC LIMIT 5",
73,GSTR-3B,challenging,decode,What is the total outward taxable value per month name in FY 2024-25?,"SELECT m.month_desc, SUM(r.osup_det_txval) AS v FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned r JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE r.fy_flag = 8 GROUP BY m.month_desc;",1,1,1,0,1.0,1.0,"SELECT TO_CHAR(TO_DATE(ret_period, 'MMYYYY'), 'Month') AS month_name, SUM(osup_det_txval) AS total_outward_taxable_value FROM live_reports.r3b_comphrehensive_list_mv_upd1_t_partitioned WHERE fy_flag = 8 GROUP BY TO_CHAR(TO_DATE(ret_period, 'MMYYYY'), 'Month') ORDER BY TO_CHAR(TO_DATE(ret_period, 'MMYYYY'), 'Month');",
