id,module,difficulty,category,question,gold_sql,runs,ex_passes,ver_passes,em_passes,ex_rate,ver_rate,last_pred_sql,last_error
24,EWB,moderate,ranking,Which 3 HSN codes have the highest total assessable amount?,SELECT hsncod FROM public.tbl_ewb_parta_ewb_itemlist GROUP BY hsncod ORDER BY SUM(assamt) DESC LIMIT 3;,3,3,3,0,1.0,1.0,"SELECT
    i.hsncod,
    SUM(i.assamt) AS total_assessable_amount
FROM public.tbl_ewb_parta_ewb_itemlist i
GROUP BY i.hsncod
ORDER BY total_assessable_amount DESC
LIMIT 3",
25,EWB,moderate,ranking,Which destination state has the highest total IGST in e-way bills?,SELECT tostat FROM public.tbl_ewb_parta_ewb GROUP BY tostat ORDER BY SUM(igstval) DESC LIMIT 1;,3,0,3,0,0.0,1.0,"SELECT
    e.tostat AS destination_state_code,
    SUM(e.igstval) AS total_igst
FROM public.tbl_ewb_parta_ewb e
GROUP BY e.tostat
ORDER BY total_igst DESC
LIMIT 100",
26,EWB,moderate,ranking,List the top 3 consignors by total assessable value.,SELECT frgstin FROM public.tbl_ewb_parta_ewb GROUP BY frgstin ORDER BY SUM(assval) DESC LIMIT 3;,3,3,3,0,1.0,1.0,"SELECT
    e.frgstin,
    e.frname,
    SUM(e.assval) AS total_assessable_value
FROM public.tbl_ewb_parta_ewb e
GROUP BY e.frgstin, e.frname
ORDER BY total_assessable_value DESC
LIMIT 3",
27,EWB,moderate,quirk,"What is the average travel distance declared on e-way bills, in km?",SELECT AVG(CAST(travdist AS numeric)) AS v FROM public.tbl_ewb_parta_ewb;,3,3,3,0,1.0,1.0,"SELECT AVG(CAST(e.travdist AS NUMERIC)) AS avg_travel_distance_km
FROM public.tbl_ewb_parta_ewb e
LIMIT 100;",
28,EWB,moderate,grouping,What is the total IGST for each destination state?,"SELECT tostat, SUM(igstval) AS v FROM public.tbl_ewb_parta_ewb GROUP BY tostat;",3,3,3,0,1.0,1.0,"SELECT
    e.tostat AS destination_state_code,
    SUM(e.igstval) AS total_igst
FROM
    public.tbl_ewb_parta_ewb e
GROUP BY
    e.tostat
ORDER BY
    total_igst DESC
LIMIT 100;",
29,EWB,moderate,aggregation,How many e-way bills were cancelled according to the cancellation event log?,SELECT COUNT(*) AS n FROM public.tbl_ewb_partb_ewb_canceldet;,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS cancelled_ewb_count
FROM public.tbl_ewb_partb_ewb_canceldet",
30,EWB,moderate,aggregation,How many rejection events were recorded on e-way bills?,SELECT COUNT(*) AS n FROM public.tbl_ewb_partb_ewb_rejdtl;,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS rejection_event_count
FROM public.tbl_ewb_partb_ewb_rejdtl",
31,EWB,moderate,aggregation,How many vehicle/transport detail records are there in Part-B?,SELECT COUNT(*) AS n FROM public.tbl_ewb_partb_ewb_partbdet;,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS vehicle_transport_detail_records
FROM public.tbl_ewb_partb_ewb_partbdet
LIMIT 100;",
32,EWB,moderate,grouping,What is the total assessable amount for each HSN code?,"SELECT hsncod, SUM(assamt) AS v FROM public.tbl_ewb_parta_ewb_itemlist GROUP BY hsncod;",3,3,3,0,1.0,1.0,"SELECT
    i.hsncod,
    SUM(i.assamt) AS total_assessable_amount
FROM
    public.tbl_ewb_parta_ewb_itemlist i
GROUP BY
    i.hsncod
ORDER BY
    total_assessable_amount DESC
LIMIT 100;",
33,EWB,moderate,ranking,Which HSN code appears on the most item lines?,SELECT hsncod FROM public.tbl_ewb_parta_ewb_itemlist GROUP BY hsncod ORDER BY COUNT(*) DESC LIMIT 1;,3,0,3,0,0.0,1.0,"SELECT
    hsncod,
    COUNT(*) AS item_line_count
FROM public.tbl_ewb_parta_ewb_itemlist
GROUP BY hsncod
ORDER BY item_line_count DESC
LIMIT 100",
34,EWB,moderate,grouping,What is the average assessable value of e-way bills for each status?,"SELECT status, AVG(assval) AS v FROM public.tbl_ewb_parta_ewb GROUP BY status;",3,3,3,0,1.0,1.0,"SELECT
    e.status,
    AVG(e.assval) AS avg_assessable_value
FROM
    public.tbl_ewb_parta_ewb e
GROUP BY
    e.status
LIMIT 100;",
35,EWB,challenging,join,What is the total assessable amount of items on active e-way bills?,SELECT SUM(i.assamt) AS v FROM public.tbl_ewb_parta_ewb_itemlist i JOIN public.tbl_ewb_parta_ewb e ON i.idtbl_ewb_parta_ewb = e.idtbl_ewb_parta_ewb WHERE e.status = 'ACT';,3,3,3,0,1.0,1.0,"SELECT SUM(i.assamt) AS total_assessable_amount
FROM public.tbl_ewb_parta_ewb e
JOIN public.tbl_ewb_parta_ewb_itemlist i
  ON e.idtbl_ewb_parta_ewb = i.idtbl_ewb_parta_ewb
WHERE e.status = 'ACT'
LIMIT 100;",
36,EWB,challenging,join,How many e-way bills had their validity extended?,SELECT COUNT(DISTINCT pb.idtbl_ewb_partb_ewb) AS n FROM public.tbl_ewb_partb_ewb pb JOIN public.tbl_ewb_partb_ewb_extenddet x ON x.idtbl_ewb_partb_ewb = pb.idtbl_ewb_partb_ewb;,3,3,3,0,1.0,1.0,"SELECT COUNT(DISTINCT e.ewb_no) AS extended_ewb_count
FROM public.tbl_ewb_partb_ewb_extenddet ext
JOIN public.tbl_ewb_partb_ewb e ON ext.idtbl_ewb_partb_ewb = e.idtbl_ewb_partb_ewb
LIMIT 100;",
37,EWB,challenging,grouping,What is the total assessable value of e-way bills for each status?,"SELECT status, SUM(assval) AS v FROM public.tbl_ewb_parta_ewb GROUP BY status;",3,3,3,0,1.0,1.0,"SELECT
    e.status,
    SUM(e.assval) AS total_assessable_value
FROM
    public.tbl_ewb_parta_ewb e
GROUP BY
    e.status
ORDER BY
    e.status
LIMIT 100;",
38,EWB,challenging,ranking,Which origin state has the most e-way bills?,SELECT frstat FROM public.tbl_ewb_parta_ewb GROUP BY frstat ORDER BY COUNT(*) DESC LIMIT 1;,3,0,3,0,0.0,1.0,"SELECT
    e.frstat AS origin_state_code,
    COUNT(*) AS ewb_count
FROM public.tbl_ewb_parta_ewb e
GROUP BY e.frstat
ORDER BY ewb_count DESC
LIMIT 100",
39,EWB,challenging,join,How many e-way bills have at least one item taxed at 18% IGST?,SELECT COUNT(DISTINCT i.idtbl_ewb_parta_ewb) AS n FROM public.tbl_ewb_parta_ewb_itemlist i WHERE i.igstrt = 18;,3,3,3,0,1.0,1.0,"SELECT COUNT(DISTINCT e.ewbno) AS ewb_count
FROM public.tbl_ewb_parta_ewb e
JOIN public.tbl_ewb_parta_ewb_itemlist i
  ON e.idtbl_ewb_parta_ewb = i.idtbl_ewb_parta_ewb
WHERE i.igstrt = 18;",
40,EWB,challenging,filtering,What is the total assessable amount of e-way bill items taxed at 18% IGST?,SELECT SUM(assamt) AS v FROM public.tbl_ewb_parta_ewb_itemlist WHERE igstrt = 18;,3,3,3,0,1.0,1.0,"SELECT SUM(i.assamt) AS total_assessable_amount
FROM public.tbl_ewb_parta_ewb_itemlist i
WHERE i.igstrt = 18;",
41,EWB,challenging,subquery,How many e-way bills have a total tax (CGST+SGST+IGST) above the average?,SELECT COUNT(*) AS n FROM public.tbl_ewb_parta_ewb WHERE (cgstval + sgstval + igstval) > (SELECT AVG(cgstval + sgstval + igstval) FROM public.tbl_ewb_parta_ewb);,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS count_ewb_above_avg_tax
FROM public.tbl_ewb_parta_ewb
WHERE (cgstval + sgstval + igstval) > (
    SELECT AVG(cgstval + sgstval + igstval)
    FROM public.tbl_ewb_parta_ewb
)
LIMIT 100;",
42,EWB,challenging,grouping,What is the total IGST for each origin state?,"SELECT frstat, SUM(igstval) AS v FROM public.tbl_ewb_parta_ewb GROUP BY frstat;",3,3,3,0,1.0,1.0,"SELECT
    e.frstat AS origin_state_code,
    SUM(e.igstval) AS total_igst
FROM
    public.tbl_ewb_parta_ewb e
GROUP BY
    e.frstat
ORDER BY
    total_igst DESC
LIMIT 100;",
43,GSTR-3B,simple,aggregation,How many GSTR-3B returns were filed?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r3b r;,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS total_returns
FROM public.tbl_gst_rtn_r3b
LIMIT 100;",
44,GSTR-3B,simple,aggregation,How many distinct taxpayers filed GSTR-3B?,SELECT COUNT(DISTINCT r.gstin) AS n FROM public.tbl_gst_rtn_r3b r;,3,3,3,0,1.0,1.0,"SELECT COUNT(DISTINCT r.gstin) AS distinct_taxpayers
FROM public.tbl_gst_rtn_r3b r
LIMIT 100;",
45,GSTR-3B,simple,domain_specific,What is the total SGST paid in cash in financial year 2024-25?,SELECT SUM(pc.spd) AS v FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_tx_pmt p ON p.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_tx_pmt_pd_cash pc ON pc.idtbl_gst_rtn_r3b_tx_pmt = p.idtbl_gst_rtn_r3b_tx_pmt JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8;,3,0,0,0,0.0,0.0,"SELECT
    SUM(c.sgst_tx) AS total_sgst_paid_cash
FROM public.tbl_gst_rtn_r3b r
JOIN public.tbl_gst_rtn_r3b_tx_pmt t ON t.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b
JOIN public.tbl_gst_rtn_r3b_tx_pmt_pd_cash c ON c.idtbl_gst_rtn_r3b_tx_pmt = t.idtbl_gst_rtn_r3b_tx_pmt
JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period
WHERE m.fy_flag = 8
  AND c.trans_typ = '30002'",(psycopg2.errors.UndefinedColumn) column c.sgst_tx does not exist
46,GSTR-3B,simple,domain_specific,What is the total outward taxable value (regular sales) across all GSTR-3B returns?,SELECT SUM(o.txval) AS v FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details;,3,3,3,0,1.0,1.0,"SELECT SUM(o.txval) AS total_outward_taxable_value
FROM public.tbl_gst_rtn_r3b r
JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b
JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details",
47,GSTR-3B,simple,domain_specific,What is the total SGST payable across all GSTR-3B returns?,SELECT SUM(o.samt) AS v FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details;,3,3,3,0,1.0,1.0,"SELECT SUM(o.samt) AS total_sgst_payable
FROM public.tbl_gst_rtn_r3b r
JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b
JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details",
48,GSTR-3B,simple,domain_specific,What is the total IGST payable across all GSTR-3B returns?,SELECT SUM(o.iamt) AS v FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details;,3,3,3,0,1.0,1.0,"SELECT SUM(o.iamt) AS total_igst_payable
FROM public.tbl_gst_rtn_r3b r
JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b
JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details",
49,GSTR-3B,simple,filtering,How many GSTR-3B returns were filed under CENTER jurisdiction?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin WHERE d.appr_auth = 'CENTER';,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS total_returns
FROM public.tbl_gst_rtn_r3b r
JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin
WHERE d.appr_auth = 'CENTER'
LIMIT 100;",
50,GSTR-3B,simple,filtering,How many GSTR-3B returns were filed under STATE jurisdiction?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin WHERE d.appr_auth = 'STATE';,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS total_returns
FROM public.tbl_gst_rtn_r3b r
JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin
WHERE d.appr_auth = 'STATE'",
51,GSTR-3B,simple,domain_specific,What is the total net SGST ITC available across all GSTR-3B returns?,SELECT SUM(n.samt) AS v FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_itc_elg e ON e.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_itc_elg_itc_net n ON n.idtbl_gst_rtn_r3b_itc_elg = e.idtbl_gst_rtn_r3b_itc_elg;,3,3,3,0,1.0,1.0,"SELECT SUM(net.samt) AS total_net_sgst_itc
FROM public.tbl_gst_rtn_r3b r
JOIN public.tbl_gst_rtn_r3b_itc_elg ie ON ie.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b
JOIN public.tbl_gst_rtn_r3b_itc_elg_itc_net net ON net.idtbl_gst_rtn_r3b_itc_elg = ie.idtbl_gst_rtn_r3b_itc_elg",
52,GSTR-3B,simple,domain_specific,What is the total value of inward supplies liable to reverse charge across all returns?,SELECT SUM(iv.txval) AS v FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_isuprev iv ON iv.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details;,3,3,3,0,1.0,1.0,"SELECT SUM(isuprev.txval) AS total_rcm_inward_supplies_value
FROM public.tbl_gst_rtn_r3b r
JOIN public.tbl_gst_rtn_r3b_sup_details sd ON sd.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b
JOIN public.tbl_gst_rtn_r3b_sup_details_isuprev isuprev ON isuprev.idtbl_gst_rtn_r3b_sup_details = sd.idtbl_gst_rtn_r3b_sup_details",
53,GSTR-3B,simple,filtering,How many GSTR-3B returns were filed in financial year 2025-26?,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r3b r JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 9;,3,3,3,0,1.0,1.0,"SELECT COUNT(*) AS total_returns
FROM public.tbl_gst_rtn_r3b r
JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period
JOIN common.mst_fy_years_t fy ON fy.flag_fy = m.fy_flag
WHERE fy.desc_year = '2025-26'",
54,GSTR-3B,simple,domain_specific,What is the total IGST paid through ITC across all GSTR-3B returns?,SELECT SUM(pi.i_pdi + pi.i_pdc + pi.i_pds) AS v FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_tx_pmt p ON p.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_tx_pmt_pd_itc pi ON pi.idtbl_gst_rtn_r3b_tx_pmt = p.idtbl_gst_rtn_r3b_tx_pmt;,3,3,3,0,1.0,1.0,"SELECT SUM(i_pdi) AS total_igst_paid_through_itc
FROM public.tbl_gst_rtn_r3b_tx_pmt_pd_itc",
55,GSTR-3B,simple,aggregation,How many distinct divisions appear in GSTR-3B returns?,SELECT COUNT(DISTINCT j.division) AS n FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd;,3,3,3,0,1.0,1.0,"SELECT COUNT(DISTINCT j.division) AS distinct_divisions
FROM public.tbl_gst_rtn_r3b r
JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin
JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd
LIMIT 100;",
56,GSTR-3B,simple,quirk,How many distinct ranges appear in GSTR-3B returns?,"SELECT COUNT(DISTINCT j.""range"") AS n FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd;",3,3,3,0,1.0,1.0,"SELECT COUNT(DISTINCT j.""range"") AS distinct_ranges
FROM public.tbl_gst_rtn_r3b r
LEFT JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin
LEFT JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd
LIMIT 100;",
57,GSTR-3B,simple,aggregation,What is the average net SGST ITC available per GSTR-3B return?,SELECT AVG(n.samt) AS v FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_itc_elg e ON e.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_itc_elg_itc_net n ON n.idtbl_gst_rtn_r3b_itc_elg = e.idtbl_gst_rtn_r3b_itc_elg;,3,3,3,0,1.0,1.0,"SELECT AVG(net_itc.samt) AS avg_net_sgst_itc
FROM public.tbl_gst_rtn_r3b r
JOIN public.tbl_gst_rtn_r3b_itc_elg ie ON ie.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b
JOIN public.tbl_gst_rtn_r3b_itc_elg_itc_net net_itc ON net_itc.idtbl_gst_rtn_r3b_itc_elg = ie.idtbl_gst_rtn_r3b_itc_elg",
58,GSTR-3B,simple,domain_specific,What is the total SGST paid in cash across all GSTR-3B returns?,SELECT SUM(pc.spd) AS v FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_tx_pmt p ON p.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_tx_pmt_pd_cash pc ON pc.idtbl_gst_rtn_r3b_tx_pmt = p.idtbl_gst_rtn_r3b_tx_pmt;,3,3,3,0,1.0,1.0,"SELECT SUM(c.spd) AS total_sgst_paid_cash
FROM public.tbl_gst_rtn_r3b_tx_pmt_pd_cash c
LIMIT 100;",
59,GSTR-3B,moderate,ranking,List the top 5 taxpayers by outward taxable value in FY 2025-26.,SELECT r.gstin FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 9 GROUP BY r.gstin ORDER BY SUM(o.txval) DESC LIMIT 5;,3,3,3,0,1.0,1.0,"SELECT
    r.gstin,
    COALESCE(d.trdnm, d.lgnmbzpan) AS taxpayer_name,
    SUM(o.txval) AS total_outward_taxable_value
FROM public.tbl_gst_rtn_r3b r
JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b
JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details
LEFT JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin
JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period
WHERE m.fy_flag = 9
GROUP BY r.gstin, d.trdnm, d.lgnmbzpan
ORDER BY total_outward_taxable_value DESC
LIMIT 5",
